,도시,테마,도로명주소,지번주소,위도,경도,검색건수,데이터셋카테고리,지도상 관광지명,별점,리뷰개수,관광지소개
94,강원도 속초시,,강원도 속초시 미시령로 2983번길 111,속초시 장사동 24-1,38.21030027,128.5287216,190000,,한화리조트 설악 쏘라노,4.2,6706,"천연 온천수를 이용한 온천시설과 물놀이 시설을 갖춘 종합 테마파크이며, 설악 워터피아 등 다양한 부대시설은 완비하고 있다."
95,인천광역시 부평구,,인천광역시 부평구 아트센터로 166,인천광역시 부평구 십정동 186-22,37.4822383,126.7049334,704000,,부평아트센터,4.3,600,뮤지컬+음악회+전시회 등
96,인천광역시 부평구,,인천광역시 부평구 장제로 267,인천광역시 부평구 갈산동 403,37.50932668,126.7307645,531000,,부평굴포누리기후변화체험관,4.1,57,생태교육프로그램 체험
97,인천광역시 부평구,,인천광역시 부평구 굴포로 151,인천광역시 부평구 삼산동 451-1,37.51214216,126.7379081,1060000,,부평역사박물관,4.3,261,부평 역사관련 전시물 관람
98,인천광역시 부평구,,인천광역시 부평구 굴포로 110,인천광역시 부평구 삼산동 441-6,37.51098789,126.7333177,648000,,부평안전체험관,4.0,26,재난상황 시뮬레이션 체험
99,인천광역시 부평구,,인천광역시 부평구 평천로 26-47,인천광역시 부평구 청천동 68-12,37.52026697,126.6927245,1140000,,인천나비공원,4.3,1029,살아있는 나비 등 관람
100,서울특별시 중랑구,,서울특별시 중랑구 용마산로 250-12,서울특별시 중랑구 면목동 산 1-4,37.57335201,127.0891138,66000,,용마폭포공원,4.4,1806,동양 최대의 인공폭포가 있는 명소
101,서울특별시 중랑구,,서울특별시 망우로 570,서울특별시 중랑구 망우동 산 57-1,37.59835362,127.1148164,70900,,망우리공원,4.1,14,우리나라 근현대사 주요인물들이 영면하고 계신 역사와 문화가 살아 숨 쉬는 서울의 대표 공원
102,서울특별시 중랑구,,서울특별시 망우로87길 110,서울특별시 중랑구 망우동 76,37.606893,127.1106972,188000,,"중랑캠핑숲, 중랑가족캠핑장",4.3,779,학생소풍 및 가족단위 피크닉을 주제로 한 체험형 공원(캠핑장)
103,서울특별시 중랑구,,서울특별시 신내로21길 116,서울특별시 중랑구 신내동 777,37.61265372,127.0885194,97100,,봉화산 옹기테마공원,4.8,8,다양한 전통문화 체험프로그램 참여가 가능한 옹기를 테마로 조성된 공원
104,충청남도 천안시,,충청남도 천안시 동남구 태조산길 261,,36.82207666,127.1889559,132000,,태조산,4.1,68,유량동 태조산 아래에 자리잡힌 넓은 공원으로 천안시민들의 문화ㆍ휴식 공간
105,전라북도 남원시,,전라북도 남원시 양림길 14-9,,35.401464,127.386902,164000,,춘향테마파크,3.7,1150,"남원시 양림길 남원관광지내에 소재한 곳(3만 5천평 규모)으로 임권택 감독의 영화 [춘향뎐]의 촬영 장소를 포함하여 사랑의 테마가 있는 관광지로 조성한 곳이다. [춘향뎐]의 지고지순한 사랑을 오늘을 살아가는 이들의 마음속에 담아내 과거의 사랑과 이제 사랑을 시작하는 이들이 사랑의 추억을 만들 수 있도록 조성돼 있고 만남의 장, 맹약의 장, 춘향뎐 영화세트장, 축제의 장 등 사랑의 5개 마당으로 춘향테마의 일대기를 재현하고 있다. 또한 철저한 고증을 거쳐 완성된 동헌, 관아, 내아, 월매집, 부용당, 옥사정을 비롯해 조선 중기 서민들의 삶이 깃든 고건물들이 들어서 있어 조선 중기 서민문화와 춘향의 삶을 제대로 이해할 수 있도록 조성되어 있다."
106,전라북도 남원시,,전라북도 남원시 양림길 48-63,,35.399194,127.387388,33800,,남원항공우주천문대,4.0,141,"남원항공우주천문대는 2009년 10월 9일에 개관하여 서남권 관광문화의 중심 도시인 남원 및 인근지역 어린이, 청소년에게 천문우주 및 첨단 항공과학 체험 기회를 제공하고 또한 가족 단위와 단체가 함께 즐길 수 있는 가족 체험시설로 관광수요 창출 및 지역경제 활성화에 기여하고 있습니다."
107,전라북도 남원시,,전라북도 남원시 함파우길 65-14,,35.398706,127.389555,32200,,남원시립김병종미술관,4.5,664,"전라북도 남원시 춘향테마파크 내에 위치한 남원시립김병종미술관은 2018년 3월 2일에 개관하였습니다. 남원시에서 직접 운영하는 공립미술관으로서 시민들의 문화예술 향유를 통한 삶의 질 향상과 지역 출신 작가들의 전시 공간 마련을 통해 지역 미술의 특성을 알리는데 설립 목적이 있습니다. 특히 남원 출신의 김병종(b.1953) 작가가 본인의 대표작을 남원시에 대량 기증하면서 콜렉션의 기반을 갖추었습니다. 숲으로 둘러싸인 남원시립김병종미술관은 전원형(田園形) 미술관으로서 바쁜 일상에 지친 현대인들이 찾아와 미술작품 뿐 아니라 자연을 감상하고, 마음을 치유하는 복합 문화시설입니다. 또한 문학인으로 유명한 김병종 작가가 기증한 각종 문학 관련 자료들을 선보여, 미술과 문학이 공존하는 공간이기도 합니다. 약 2,000권의 미술·문학·인문학 관련 도서가 비치된 북카페도 이 같은 미술관의 독특한 역할에 일조하고 있습니다"
108,전라북도 남원시,,전라북도 남원시 사매면 노봉안길 52,,35.481096,127.319992,50600,,혼불문학관,4.4,379,"현대 문학의 백미라고 할 수 있는 소설 “혼불”과 작가 최명희 선생의 문학정신을 널리 선양하고 전승, 보존하기 위하여 2004년 10월에 국고와 지방비 포함 49억을 들여서 이곳 노봉마을에 혼불문학관을 개관하게 되었습니다."
109,전라북도 남원시,,전라북도 남원시 운봉읍 비전길 69,,35.459997,127.569101,321000,,국악의성지,4.4,16,"민족의 영산 지리산 자락 운봉에 위치하고 있는 국악의 성지는 우리 민족의 전통과 혼이 담긴 국악의 본 고장이요, 성지임을 널리 알리기 위해 국악을 사랑하는 모든 분들의 염원을 모아 조성하였다."
110,전라북도 남원시,,전라북도 남원시 운봉읍 바래봉길 214,,35.435092,127.548617,125000,,지리산허브밸리,4.1,274,"국내 최대의 철쭉 군락지를 보듬고 있는 지리산 바래봉해발 600m 지역인 남원시 운봉읍 용산리 일대에 자리하고 있으며,2005년 정부로부터 지리산 웰빙 허브산업특구로 지정받은 지역입니다.지리산의 자연 속에서 허브의 모든 것을 즐길 수 있는 지리산허브밸리는대한민국 허브산업의 중심지입니다."
111,전라북도 남원시,,전라북도 남원시 운봉읍 운봉로 151,,35.397328,127.5079302349,11500,,남원시백두대간생태교육장,4.2,133,"지리산의 상징성과 백두대간의 역사·생태·보존의 최적지인 남원에 백두대간 생태교육장 전시관이 조성되었습니다. 전시관은 한반도 지도 형상을 본 따 만든 곡선의 전시관 지붕외관에서부터 우리나라의 중심축인 백두대간의 모든 것을 알고 보고 체험 할 수 있는 갖가지 내용물 등이 전시되어 있습니다. 전시관 주요시설로는 상설전시실, 기획전시실, 호남 최초로 시도하는 5D서클영상관, 카페테리아 등이 있으며 부대시설로는 야외공연장, 곤충온실, 체육시설 등이 있습니다"
112,전라북도 남원시,,전라북도 남원시 만인로 3,,35.420404,127.377325,1770000,,만인의총,4.6,38,만인의총은 정유재란(1597년)때 남원성 전투에서 순절한 민·관·군 1만여 의사들의 호국의 얼이 서려있는 성스러운 곳이다
113,전라북도 남원시,,전라북도 남원시 이백면 목가길 193,,35.440571,127.476826,3290000,,아담원,4.2,507,"아담원은 본래 나무를 키우던 조경농원이었던 곳으로 지난 10년간 정성으로 가꾸어 아름다운 정원으로 재탄생 하였습니다. 나무 한 주, 풀 한포기까지 엄선하여 심고, 관리하여 지리산자락의 비경과 함께 훌륭한 힐링의 장을 제공해 줄 것입니다. 아무쪼록 방문하시어 편안한 휴식을 만끽하시길 바랍니다"
114,전라북도 남원시,,전라북도 남원시 양림길 12,,35.402481,127.386137,809000,,춘향테마파크,3.7,1150,"남원하면 떠오르는 모든 상징물과 위락시설들을 모아 놓은 종합관광단지이다. 남원시 어현동 일대에 자리하고 있다. 한국관광공사가 조성한 남원관광단지에는 춘향전과 관련된 춘향테마파크, 춘향문화예술회관을 비롯해 국립민속국악원, 남원향토박물관 등의 문화시설이 있다."
115,경상남도 함양군,,경상남도 함양군 안의면 농월정길 9-35,경상남도 함양군 안의면 월림리 727-1,35.62464301,127.7815571,32300,,농월정,4.6,27,"안의 삼동 중에서 화려한 자연의 미를 간직한 곳이 화림동이다. 화림동은 안의에서 전북 장수군으로 통하는 국도 26호선을 따라 약 4km를 가면 굽이치는 물가에 아담한 마을하나를 발견할 수 있는데, 이 곳이 화림동의 정수 농월정이 있는 곳이다. 화림동은 남덕유산에서 발원하는 금천이 굽이치며 흘러 팔담팔정을 이루었다. 그래서, 옛부터 화림동을 정자문화의 보고라 한다. 지금도 농월정을 비롯한 4개의 고풍스런 정자가 남아 있다. 특히 농월정은 달을 희롱하며 논다는 옛날 우리 선조들의 풍류사상이 깃든 곳, 함양을 찾은 많은 시인과 묵객들이 필히 거쳐간 곳이다. 이 곳 녹수를 사이에 둔 양쪽 산기슭의 송림은 거문고 현을 퉁기는 듯하며, 길게 늘어선 수양버들은 천줄기의 실로 낚시질을 하는 듯 보인다. 맑은 물이 급한 굴곡을 이루는 곳에 커다란 반석이 펼쳐져 있다. 반석위를 흐르는 물이 달빛을 받아 금물결을 이루는 이 곳에 세워진 고색창연한 농월정은 이름 그대로 달을 희롱하고 있는 듯하다. 크기를 짐작할 수 없을 정도로 거대한 월연암이라 이름 붙은 너럭바위 위로 미끄럼타듯 물살이 세차게 흐르고, 물길따라 골이 깊게 패였다. 월연의 맑은 물에서 물장구치며 노는 개구쟁이들의 모습과 아름다운 풍경은 한 폭의 동양화가 되어 지나는 행인의 발걸음을 멈추게 한다."
116,대구광역시 서구,,대구광역시 서구 국채보상로 83길 21 (비산동) 일대,대구광역시 서구 비산동 404-5,35.87331563,128.5753765,183000,,달성토성(達城土城),4.4,9,집안에 있는 화분을 골목으로 꺼내놓으며 시작된 골목정원
117,전라북도 임실군,,전라북도 임실군 오수면 충효로 2096-16,"전라북도 임실군 오수면 오수리 33, 임실군문화체육센터",35.54520338,127.3326779,292000,,오수의견공원,4.1,95,경관이 수려하고 편의시설이 있음
118,전라북도 임실군,,전라북도 임실군 관촌면 사선2길 68-7,"전라북도 임실군 관촌면 관촌리 222, 사선대 관리 사무소",35.672357,127.2746265,37100,,사선대관광지,4.1,304,경관이 수려하고 편의시설이 있음
119,전라남도 보성군,,전라남도 보성군 회천면 우암길 24,전라남도 보성군 회천면 동율리 678,34.6700292567,127.0890241277,89000,,율포해수욕장,4.2,53,"2012년 전국3대 우수해변, 2016년 해양수산부가 추천하는 올 여름 바다여행지 10선에 선정된 율포솔밭해변은 폭 60m와 길이 1.2km에 이르는 은빛 모래밭에 50~60년생의 소나무들이 숲을 이뤄 운치를 더한다.  공해없는 청정해역이므로 깨끗한 바다를 즐길 수 있고 1991년 국민관광지로 지정되어 각종 편의시설이 잘 갖춰져있다. 해수녹차 휴게센터와 해수풀장, 그리고 녹차탕까지 있어 어린이를 동반한 가족단위 피서지로 많은 관광객들이 여름철에 이곳을 찾고 있다."
120,전라남도 보성군,,전라남도 보성군 보성읍 녹차로 775,전라남도 보성군 보성읍 봉산리 1197,34.7198764301,127.0817099093,11600000,,한국차문화공원,4.1,523,"한국차박물관+세계차나무식물원+보성차품평관+다목적 야외공연장+차만들어보는 곳+청소년 수련원 등이 푸른녹차밭과 어우러져 있어 관람 및 휴식, 체험이 가능하다. 특히 한국차박물관은 천혜의 차밭 경관과 인접하고 차에 대한 풍부한 컨텐츠를 담은 차 전문 박물관으로 우리 차 문화의 올바른 정립 및 연구와 보급의 구심점 역할을 한다."
121,부산광역시 수영구,,부산광역시 수영구 황령산로 156,부산광역시 수영구 광안동 산 60-1,35.1552432,129.1029084,188000,,황령산,4.6,69,"부산광역시 금련산청소년수련원 일대이며, 부산 도심 속 천혜의 황령산 자락에 위치하고 있어 부산의 랜드마크인 광안리 해수욕장, 광안대교, 해운대를 한눈에 바라볼 수 있음."
122,경기도 구리시,,경기도 구리시 우미내길 41,경기도 구리시 아천동 산45-1,37.56080787,127.1109492,49700,,고구려대장간마을,4.1,850,국내유일의 고구려 박물관으로 아차산에서 출토된 유물을 전시하고 있으며 고구려모습을 보여주는 야외전시관을 운영
123,대전광역시,,대전광역시 서구 둔산대로 169,대전광역시 서구 만년동 396,36.366496,127.3880154,3430000,,대전예술의전당,4.5,1604,Y
124,경기도 구리시,,경기도 구리시 동구릉로 197,경기도 구리시 인창동 66-1,37.6171286013,127.136333982,313000,,동구릉,4.4,224,유네스코 세계유산이자 사적 제193호로 지정된 「구리 동구릉(東九陵)」은 ‘도성(都城)의 동(東)쪽에 있는 아홉(九) 기의 왕릉’이라 하여 동구릉이라 붙여짐
